19990505,2200,5708.5000000,5739.0000000,5636.0000000,5669.5000000,44507
19990506,2200,5713.5000000,5745.5000000,5629.0000000,5637.0000000,45878
19990507,2200,5648.5000000,5678.5000000,5593.5000000,5654.5000000,41320
19990510,2200,5688.5000000,5697.5000000,5556.0000000,5628.5000000,45672
19990511,2200,5617.5000000,5672.5000000,5597.5000000,5672.5000000,31284
19990512,2200,5650.5000000,5676.5000000,5545.5000000,5603.5000000,42566
19990514,2200,5660.5000000,5678.5000000,5524.0000000,5533.5000000,37859
19990517,2200,5528.5000000,5533.5000000,5450.5000000,5472.5000000,43680
19990518,2200,5502.5000000,5525.5000000,5474.5000000,5508.5000000,36483
19990519,2200,5493.5000000,5568.5000000,5477.0000000,5559.5000000,41355
19990520,2200,5569.5000000,5613.5000000,5553.5000000,5613.0000000,37431
19990521,2200,5581.0000000,5638.5000000,5566.0000000,5608.5000000,33240
19990525,2200,5553.5000000,5553.5000000,5473.5000000,5524.5000000,36738
19990526,2200,5458.5000000,5562.5000000,5457.5000000,5542.5000000,45801
19990527,2200,5563.5000000,5567.0000000,5411.5000000,5423.5000000,50597
19990528,2200,5413.5000000,5433.5000000,5360.0000000,5422.0000000,49041
19990531,2200,5428.5000000,5442.5000000,5379.0000000,5422.0000000,23925
19990601,2200,5418.5000000,5456.0000000,5334.5000000,5351.5000000,48007
19990602,2200,5388.5000000,5399.5000000,5326.0000000,5398.5000000,48536
19990604,2200,5444.5000000,5485.5000000,5378.5000000,5484.5000000,47084
19990607,2200,5485.5000000,5579.5000000,5442.5000000,5571.5000000,38940
19990608,2200,5583.5000000,5603.5000000,5548.5000000,5565.5000000,40821
19990609,2200,5536.5000000,5630.0000000,5531.0000000,5609.5000000,48161
19990610,2200,5609.5000000,5646.5000000,5538.5000000,5560.5000000,55095
19990611,2200,5568.5000000,5665.5000000,5562.5000000,5663.5000000,53786
19990614,2200,5625.0000000,5663.0000000,5616.5000000,5638.5000000,47427
19990615,2200,5626.5000000,5715.5000000,5588.5000000,5703.5000000,89008
19990616,2200,5682.5000000,5747.5000000,5650.0000000,5731.5000000,71352
19990617,2200,5748.5000000,5787.5000000,5735.5000000,5774.5000000,81895
19990618,2200,5825.5000000,5888.5000000,5813.5000000,5834.5000000,49183
19990621,2200,5803.5000000,5891.5000000,5803.5000000,5864.5000000,36517
19990622,2200,5846.5000000,5873.0000000,5806.5000000,5863.0000000,37418
19990623,2200,5847.5000000,5847.5000000,5770.5000000,5790.5000000,36491
19990624,2200,5797.5000000,5833.5000000,5706.5000000,5708.5000000,41166
19990625,2200,5695.5000000,5740.0000000,5667.5000000,5734.5000000,37314
19990628,2200,5726.0000000,5746.5000000,5667.5000000,5738.5000000,38013
19990629,2200,5743.5000000,5780.5000000,5719.5000000,5758.5000000,32533
19990630,2200,5768.5000000,5801.0000000,5738.5000000,5743.5000000,36123
19990701,2200,5848.5000000,5885.5000000,5808.5000000,5865.5000000,52401
19990702,2200,5868.5000000,5913.5000000,5836.0000000,5912.5000000,37572
19990705,2200,5941.5000000,6033.5000000,5934.5000000,6011.5000000,31117
19990706,2200,5973.5000000,6027.0000000,5967.5000000,6000.0000000,39065
19990707,2200,5983.5000000,6007.0000000,5933.0000000,5978.5000000,39100
19990708,2200,5975.5000000,6032.5000000,5930.0000000,5995.5000000,41933
19990709,2200,5995.5000000,6050.0000000,5981.5000000,6023.5000000,31537
19990712,2200,6068.5000000,6073.5000000,6017.0000000,6030.5000000,29416
19990713,2200,6030.5000000,6030.5000000,5935.5000000,5956.5000000,38830
19990714,2200,5972.5000000,6030.5000000,5952.0000000,5987.5000000,37859
19990715,2200,5996.0000000,6052.5000000,5980.0000000,5990.0000000,37990
19990716,2200,6001.5000000,6020.0000000,5948.0000000,5978.5000000,34762
19990719,2200,6007.5000000,6036.5000000,5978.5000000,5994.5000000,22804
19990720,2200,5980.5000000,6028.0000000,5859.5000000,5868.0000000,48335
19990721,2200,5838.5000000,5847.5000000,5775.0000000,5803.5000000,50596
19990722,2200,5788.5000000,5821.5000000,5693.5000000,5738.5000000,50817
19990723,2200,5714.5000000,5770.5000000,5669.5000000,5670.5000000,40855
19990726,2200,5671.5000000,5708.5000000,5528.5000000,5567.5000000,59301
19990727,2200,5566.5000000,5627.5000000,5561.5000000,5582.0000000,45309
19990728,2200,5599.5000000,5635.5000000,5573.5000000,5594.5000000,38674
19990729,2200,5595.0000000,5595.0000000,5398.5000000,5404.5000000,67173
19990730,2200,5448.5000000,5479.0000000,5403.5000000,5473.0000000,45745
19990802,2200,5423.5000000,5520.0000000,5337.0000000,5511.0000000,65128
19990803,2200,5453.5000000,5506.5000000,5423.5000000,5466.5000000,48707
19990804,2200,5442.5000000,5523.5000000,5429.5000000,5490.0000000,50631
19990805,2200,5431.5000000,5441.0000000,5311.0000000,5345.5000000,62450
19990806,2200,5408.5000000,5425.5000000,5335.0000000,5378.5000000,50526
19990809,2200,5369.5000000,5467.5000000,5338.5000000,5459.5000000,45834
19990810,2200,5434.5000000,5455.5000000,5341.5000000,5357.5000000,57914
19990811,2200,5401.5000000,5415.5000000,5376.5000000,5378.5000000,36773
19990812,2200,5438.5000000,5514.0000000,5434.5000000,5500.5000000,49784
19990813,2200,5461.5000000,5593.0000000,5457.5000000,5583.5000000,44286
19990816,2200,5583.5000000,5613.5000000,5563.5000000,5600.5000000,30627
19990817,2200,5611.5000000,5667.0000000,5584.5000000,5618.5000000,44429
19990818,2200,5645.5000000,5661.5000000,5580.0000000,5601.5000000,40045
19990819,2200,5569.0000000,5598.5000000,5525.5000000,5551.5000000,43084
19990820,2200,5577.5000000,5626.5000000,5572.0000000,5615.5000000,30960
19990823,2200,5665.5000000,5678.5000000,5639.0000000,5667.0000000,20777
19990824,2200,5691.5000000,5703.5000000,5629.5000000,5687.5000000,28814
19990825,2200,5693.5000000,5775.5000000,5662.5000000,5773.5000000,45313
19990826,2200,5803.5000000,5817.5000000,5715.5000000,5738.5000000,47403
19990827,2200,5716.5000000,5793.5000000,5697.0000000,5774.5000000,38860
19990830,2200,5748.0000000,5785.0000000,5719.5000000,5744.5000000,26108
19990831,2200,5684.5000000,5688.5000000,5626.5000000,5642.0000000,46764
19990901,2200,5636.5000000,5690.5000000,5632.5000000,5673.5000000,32722
19990902,2200,5673.5000000,5682.5000000,5540.5000000,5553.0000000,53167
19990903,2200,5581.5000000,5700.0000000,5559.5000000,5697.5000000,42951
19990906,2200,5688.5000000,5773.5000000,5687.5000000,5760.5000000,27606
19990907,2200,5757.0000000,5791.0000000,5721.0000000,5745.5000000,37442
19990908,2200,5752.5000000,5756.5000000,5689.5000000,5751.5000000,45466
19990909,2200,5743.5000000,5802.5000000,5726.5000000,5789.0000000,46011
19990910,2200,5793.5000000,5879.5000000,5778.5000000,5851.5000000,53566
19990913,2200,5848.5000000,5888.5000000,5796.0000000,5807.5000000,63057
19990914,2200,5822.5000000,5853.0000000,5748.5000000,5758.0000000,73157
19990915,2200,5738.5000000,5804.5000000,5695.5000000,5743.5000000,89024
19990916,2200,5683.5000000,5717.0000000,5647.0000000,5665.0000000,95115
19990917,2200,5728.5000000,5756.0000000,5666.5000000,5724.5000000,49692
19990920,2200,5724.5000000,5763.5000000,5707.0000000,5732.0000000,34599
19990921,2200,5763.0000000,5763.5000000,5630.5000000,5666.5000000,48632
19990922,2200,5627.5000000,5672.0000000,5594.5000000,5620.5000000,51763
19990923,2200,5633.5000000,5717.5000000,5608.5000000,5677.0000000,50965
19991001,2200,5543.5000000,5551.0000000,5451.5000000,5489.5000000,55614
19991004,2200,5521.5000000,5638.5000000,5491.5000000,5633.5000000,46880
19991005,2200,5618.0000000,5686.0000000,5604.5000000,5686.0000000,44194
19991006,2200,5663.5000000,5732.5000000,5621.5000000,5729.5000000,49670
19991007,2200,5738.5000000,5801.0000000,5729.5000000,5778.5000000,56644
19991008,2200,5768.5000000,5829.0000000,5742.5000000,5803.5000000,46677
19991011,2200,5808.5000000,5819.5000000,5774.5000000,5811.5000000,26084
19991012,2200,5793.5000000,5805.0000000,5708.0000000,5729.0000000,38331
19991013,2200,5659.5000000,5683.5000000,5641.0000000,5664.5000000,46382
19991014,2200,5644.0000000,5695.0000000,5591.5000000,5592.5000000,52600
19991015,2200,5578.5000000,5600.5000000,5474.5000000,5568.5000000,70669
19991018,2200,5516.5000000,5557.0000000,5469.0000000,5520.0000000,52529
19991019,2200,5535.5000000,5671.5000000,5522.5000000,5663.5000000,45079
19991020,2200,5638.5000000,5701.5000000,5610.0000000,5677.5000000,46854
19991021,2200,5653.5000000,5669.0000000,5583.5000000,5625.5000000,42283
19991022,2200,5654.5000000,5739.5000000,5649.5000000,5729.0000000,38372
19991025,2200,5729.0000000,5764.5000000,5673.0000000,5697.0000000,34488
19991026,2200,5679.5000000,5770.5000000,5679.5000000,5753.5000000,39765
19991027,2200,5709.5000000,5763.5000000,5696.5000000,5726.5000000,41876
19991028,2200,5738.5000000,5871.0000000,5714.5000000,5841.5000000,55141
19991029,2200,5878.5000000,5933.5000000,5861.0000000,5891.5000000,45206
19991101,2200,5891.5000000,5924.5000000,5867.5000000,5905.5000000,24013
19991102,2200,5891.5000000,5926.5000000,5845.5000000,5921.5000000,37291
19991103,2200,5885.0000000,5965.5000000,5872.5000000,5923.5000000,45333
19991104,2200,5939.5000000,6026.5000000,5928.5000000,6006.5000000,50855
19991105,2200,6006.5000000,6055.0000000,5967.5000000,6033.0000000,43576
19991108,2200,5999.5000000,6057.5000000,5985.5000000,6027.5000000,31498
19991109,2200,6050.5000000,6125.5000000,6044.0000000,6063.5000000,47435
19991110,2200,6063.5000000,6118.5000000,6030.0000000,6090.5000000,49830
19991111,2200,6093.5000000,6165.5000000,6084.5000000,6162.0000000,37921
19991112,2200,6166.5000000,6194.5000000,6118.5000000,6147.5000000,43603
19991115,2200,6201.5000000,6230.5000000,6159.5000000,6202.5000000,39496
19991116,2200,6223.5000000,6286.5000000,6179.5000000,6281.5000000,41365
19991117,2200,6298.5000000,6317.5000000,6220.0000000,6246.0000000,55031
19991118,2200,6243.5000000,6325.5000000,6225.5000000,6324.5000000,49144
19991119,2200,6324.5000000,6370.0000000,6290.5000000,6326.5000000,52254
19991122,2200,6313.5000000,6360.5000000,6180.0000000,6202.5000000,52346
19991123,2200,6200.5000000,6236.5000000,6162.0000000,6181.5000000,47395
19991124,2200,6166.5000000,6216.0000000,6131.5000000,6193.5000000,47439
19991125,2200,6203.5000000,6336.5000000,6190.5000000,6332.5000000,28691
19991126,2200,6325.5000000,6388.5000000,6309.0000000,6338.5000000,35505
19991129,2200,6313.5000000,6343.5000000,6245.5000000,6258.5000000,45828
19991130,2200,6233.5000000,6261.0000000,6166.5000000,6253.5000000,44536
19991201,2200,6203.5000000,6321.5000000,6203.5000000,6299.0000000,48223
19991202,2200,6328.5000000,6334.5000000,6270.5000000,6322.5000000,44959
19991203,2200,6329.5000000,6492.5000000,6305.5000000,6480.5000000,57513
19991206,2200,6480.5000000,6548.0000000,6461.5000000,6504.0000000,49238
19991207,2200,6498.5000000,6545.5000000,6478.5000000,6511.5000000,47193
19991208,2200,6474.5000000,6500.0000000,6412.0000000,6482.0000000,53860
19991209,2200,6457.5000000,6536.0000000,6457.5000000,6475.5000000,44683
19991210,2200,6483.5000000,6516.5000000,6422.0000000,6453.5000000,55602
19991213,2200,6488.5000000,6518.5000000,6428.5000000,6478.5000000,46459
19991214,2200,6486.5000000,6598.5000000,6459.0000000,6560.5000000,76002
19991215,2200,6533.5000000,6577.0000000,6504.5000000,6563.5000000,62557
19991216,2200,6586.5000000,6720.5000000,6585.0000000,6683.5000000,60714
19991217,2200,6773.5000000,6845.0000000,6757.5000000,6799.0000000,46465
19991220,2200,6778.5000000,6806.0000000,6685.5000000,6792.5000000,30169
19991221,2200,6763.5000000,6836.5000000,6720.5000000,6833.5000000,25934
19991222,2200,6856.5000000,6940.0000000,6854.0000000,6904.5000000,27159
19991223,2200,6984.5000000,7208.5000000,6957.5000000,7204.0000000,35510
19991227,2200,7265.5000000,7400.5000000,7215.5000000,7269.0000000,26196
19991228,2200,7272.5000000,7300.5000000,7181.0000000,7252.5000000,19781
19991229,2200,7223.5000000,7301.0000000,7223.5000000,7273.0000000,14789
19991230,2200,7313.5000000,7385.5000000,7303.5000000,7380.5000000,10955
20000103,2200,7541.5000000,7563.5000000,7120.5000000,7158.0000000,58706
20000104,2200,7153.5000000,7153.5000000,6909.5000000,6983.5000000,72075
20000105,2200,6820.5000000,6975.5000000,6816.5000000,6885.5000000,68894
20000106,2200,6877.5000000,6930.5000000,6791.5000000,6859.0000000,58470
20000107,2200,6913.5000000,7188.5000000,6902.5000000,7183.5000000,68727
20000110,2200,7283.5000000,7372.5000000,7255.5000000,7313.5000000,54462
20000111,2200,7293.5000000,7334.5000000,7214.5000000,7292.0000000,58735
20000112,2200,7213.5000000,7300.0000000,7182.0000000,7286.5000000,49995
20000113,2200,7293.5000000,7498.5000000,7277.0000000,7362.5000000,67642
20000114,2200,7403.5000000,7599.5000000,7403.5000000,7582.5000000,63801
20000117,2200,7616.5000000,7679.5000000,7500.0000000,7660.5000000,46355
20000118,2200,7660.5000000,7691.5000000,7443.5000000,7476.5000000,68318
20000119,2200,7443.5000000,7502.5000000,7368.5000000,7481.5000000,65539
20000120,2200,7569.5000000,7581.0000000,7461.0000000,7493.5000000,51444
20000121,2200,7423.5000000,7486.5000000,7316.5000000,7369.0000000,56160
20000124,2200,7413.5000000,7473.5000000,7300.5000000,7303.5000000,43141
20000125,2200,7234.5000000,7286.5000000,7195.5000000,7244.5000000,54548
20000126,2200,7269.5000000,7358.0000000,7212.5000000,7343.0000000,61297
20000127,2200,7377.5000000,7550.5000000,7316.5000000,7513.5000000,63901
20000128,2200,7493.5000000,7598.0000000,7418.5000000,7448.5000000,62110
20000131,2200,7382.5000000,7386.0000000,7187.5000000,7211.5000000,59160
20000201,2200,7314.5000000,7408.5000000,7272.5000000,7394.5000000,53303
20000202,2200,7452.5000000,7534.5000000,7404.5000000,7533.0000000,44113
20000203,2200,7553.5000000,7721.5000000,7506.0000000,7711.5000000,62275
20000204,2200,7771.0000000,7827.5000000,7699.5000000,7756.5000000,50343
20000207,2200,7754.5000000,7781.0000000,7621.5000000,7669.0000000,48845
20000208,2200,7661.5000000,7931.5000000,7653.5000000,7895.5000000,57275
20000209,2200,7916.5000000,8039.5000000,7889.5000000,8012.5000000,57290
20000210,2200,7899.5000000,8046.5000000,7882.0000000,8027.5000000,51401
20000211,2200,8101.5000000,8188.5000000,7949.5000000,8063.5000000,65781
20000214,2200,7954.5000000,8037.0000000,7918.5000000,8007.5000000,37341
20000215,2200,8012.5000000,8060.0000000,7783.5000000,7795.0000000,50154
20000216,2200,7916.0000000,7938.5000000,7718.5000000,7880.0000000,63894
20000217,2200,7877.5000000,8005.5000000,7759.0000000,7993.5000000,62122
20000218,2200,7961.5000000,8030.5000000,7917.0000000,7954.0000000,52425
20000221,2200,7836.5000000,7926.5000000,7813.5000000,7920.5000000,28319
20000222,2200,7913.5000000,8086.5000000,7904.5000000,7983.0000000,58668
20000223,2200,8013.0000000,8139.5000000,8002.5000000,8065.0000000,49104
20000224,2200,8143.5000000,8177.5000000,7941.5000000,7993.5000000,53691
20000225,2200,8106.5000000,8146.5000000,8018.5000000,8141.5000000,48565
20000228,2200,8093.5000000,8118.5000000,7855.0000000,7943.5000000,58221
20000229,2200,8003.5000000,8070.0000000,7977.5000000,8041.5000000,35986
20000301,2200,8089.5000000,8131.5000000,7980.5000000,8078.5000000,46687
20000302,2200,8093.0000000,8313.5000000,7989.0000000,8308.5000000,47042
20000303,2200,8293.5000000,8386.5000000,8244.0000000,8324.0000000,57400
20000306,2200,8328.5000000,8365.5000000,8288.5000000,8332.5000000,53076
20000307,2200,8392.5000000,8489.5000000,8279.0000000,8416.5000000,73376
20000308,2200,8356.5000000,8469.5000000,8308.5000000,8333.5000000,70074
20000309,2200,8410.5000000,8428.5000000,8235.0000000,8320.5000000,63303
20000310,2200,8403.5000000,8412.5000000,8310.0000000,8342.5000000,35493
20000313,2200,8293.5000000,8293.5000000,7998.5000000,8046.0000000,78472
20000314,2200,8083.5000000,8108.5000000,7999.5000000,8013.5000000,74823
20000315,2200,7913.5000000,7946.5000000,7765.5000000,7799.5000000,102583
20000316,2200,7873.5000000,7994.0000000,7821.0000000,7951.5000000,74345
20000317,2200,8188.5000000,8231.0000000,7971.5000000,8132.5000000,67422
20000320,2200,8170.5000000,8284.5000000,8136.0000000,8272.5000000,26037
20000321,2200,8253.5000000,8260.0000000,8140.0000000,8211.5000000,37815
20000322,2200,8274.5000000,8351.0000000,8185.0000000,8201.5000000,38517
20000323,2200,8240.0000000,8263.5000000,8070.5000000,8154.5000000,41136
20000324,2200,8206.5000000,8316.5000000,8148.5000000,8307.5000000,34081
20000327,2200,8313.5000000,8333.5000000,8231.0000000,8300.0000000,27379
20000328,2200,8293.5000000,8436.5000000,8285.5000000,8325.5000000,38448
20000329,2200,8315.5000000,8365.0000000,8260.5000000,8289.5000000,28748
20000330,2200,8183.5000000,8195.5000000,8014.5000000,8051.5000000,51158
20000331,2200,8028.5000000,8106.5000000,7918.5000000,7958.5000000,36960
20000403,2200,7964.5000000,8036.5000000,7797.0000000,7828.0000000,41281
20000404,2200,7873.5000000,7961.5000000,7856.5000000,7935.5000000,34227
20000405,2200,7875.5000000,7931.0000000,7598.5000000,7699.5000000,75476
20000406,2200,7760.5000000,7867.5000000,7705.5000000,7841.5000000,37590
20000407,2200,7873.5000000,7913.5000000,7780.0000000,7903.5000000,34735
20000410,2200,7953.5000000,7993.5000000,7891.0000000,7918.5000000,28262
20000411,2200,7768.5000000,7866.0000000,7758.5000000,7828.0000000,38245
20000412,2200,7855.5000000,7901.0000000,7795.0000000,7803.5000000,32854
20000413,2200,7703.5000000,7831.5000000,7676.5000000,7827.5000000,38840
20000414,2200,7733.5000000,7788.5000000,7543.5000000,7578.5000000,48416
20000417,2200,7333.5000000,7568.5000000,7290.5000000,7557.5000000,54935
20000418,2200,7627.5000000,7639.0000000,7472.0000000,7600.5000000,45106
20000419,2200,7673.5000000,7678.0000000,7518.5000000,7586.0000000,37442
20000420,2200,7585.5000000,7610.0000000,7545.5000000,7573.5000000,21786
20000425,2200,7544.5000000,7712.0000000,7469.5000000,7676.5000000,28846
20000426,2200,7723.5000000,7826.5000000,7687.0000000,7759.0000000,28254
20000427,2200,7758.5000000,7798.0000000,7526.5000000,7573.5000000,39144
20000428,2200,7673.5000000,7814.5000000,7644.5000000,7814.5000000,29515
20000502,2200,7848.5000000,7945.0000000,7843.5000000,7933.5000000,30595
20000503,2200,7876.5000000,7952.0000000,7728.5000000,7733.5000000,39133
20000504,2200,7738.5000000,7802.5000000,7694.5000000,7762.0000000,35015
20000505,2200,7783.5000000,7883.0000000,7708.5000000,7879.5000000,32036
20000508,2200,7884.5000000,7905.5000000,7756.5000000,7776.0000000,27657
20000509,2200,7763.5000000,7779.0000000,7601.0000000,7630.5000000,41021
20000510,2200,7603.5000000,7705.5000000,7471.5000000,7495.5000000,45176
20000511,2200,7436.5000000,7652.5000000,7385.0000000,7646.5000000,48229
20000512,2200,7644.5000000,7703.5000000,7573.0000000,7636.0000000,31987
20000515,2200,7647.5000000,7647.5000000,7562.5000000,7573.5000000,27476
20000516,2200,7634.5000000,7773.5000000,7622.0000000,7756.5000000,32856
20000517,2200,7719.5000000,7719.5000000,7563.5000000,7582.5000000,33637
20000518,2200,7558.5000000,7630.5000000,7523.5000000,7528.5000000,38086
20000519,2200,7521.5000000,7521.5000000,7322.0000000,7364.0000000,49918
20000522,2200,7356.5000000,7408.5000000,7189.0000000,7289.0000000,52200
20000523,2200,7345.5000000,7387.0000000,7246.5000000,7300.5000000,42144
20000524,2200,7184.5000000,7237.5000000,7165.0000000,7216.5000000,41315
20000525,2200,7266.5000000,7366.0000000,7251.5000000,7315.5000000,33529
20000526,2200,7235.5000000,7342.0000000,7194.5000000,7311.5000000,35144
20000529,2200,7367.5000000,7396.0000000,7348.0000000,7389.5000000,11592
20000530,2200,7405.5000000,7521.0000000,7400.5000000,7483.5000000,29683
20000531,2200,7563.5000000,7568.5000000,7465.5000000,7483.5000000,30334
20000601,2200,7523.5000000,7643.5000000,7513.0000000,7631.5000000,19022
20000602,2200,7619.5000000,7823.5000000,7608.5000000,7799.5000000,35505
20000605,2200,7799.5000000,7809.0000000,7714.5000000,7755.5000000,41286
20000606,2200,7773.5000000,7828.5000000,7659.5000000,7716.0000000,42434
20000607,2200,7673.5000000,7687.5000000,7605.0000000,7650.5000000,44555
20000608,2200,7687.5000000,7751.5000000,7569.5000000,7626.5000000,51168
20000609,2200,7651.5000000,7718.0000000,7586.0000000,7590.5000000,36313
20000612,2200,7633.5000000,7674.0000000,7577.5000000,7593.5000000,15001
20000613,2200,7589.5000000,7668.5000000,7526.5000000,7625.5000000,57755
20000614,2200,7648.5000000,7733.0000000,7604.5000000,7711.5000000,70781
20000615,2200,7701.5000000,7745.0000000,7675.5000000,7703.5000000,65770
20000616,2200,7815.0000000,7818.5000000,7673.5000000,7696.0000000,25790
20000619,2200,7623.5000000,7663.5000000,7564.5000000,7659.0000000,29201
20000620,2200,7670.0000000,7700.5000000,7631.0000000,7651.0000000,24359
20000621,2200,7633.5000000,7671.5000000,7519.5000000,7566.5000000,30338
20000622,2200,7578.5000000,7603.5000000,7449.5000000,7489.5000000,20982
20000623,2200,7488.5000000,7509.5000000,7407.5000000,7408.5000000,27927
20000626,2200,7403.5000000,7517.0000000,7390.5000000,7458.5000000,23594
20000627,2200,7463.5000000,7491.5000000,7386.0000000,7467.0000000,27097
20000628,2200,7491.5000000,7495.0000000,7425.5000000,7483.5000000,20637
20000629,2200,7473.5000000,7473.5000000,7261.5000000,7295.5000000,31836
20000630,2200,7328.5000000,7373.5000000,7287.0000000,7303.5000000,23419
20000703,2200,7323.5000000,7382.0000000,7254.5000000,7382.0000000,21145
20000704,2200,7338.5000000,7396.5000000,7321.0000000,7363.5000000,15173
20000705,2200,7372.5000000,7508.0000000,7358.5000000,7389.5000000,33696
20000706,2200,7368.5000000,7396.0000000,7308.5000000,7374.0000000,27799
20000707,2200,7395.0000000,7470.0000000,7324.5000000,7461.5000000,26864
20000710,2200,7478.0000000,7541.5000000,7441.5000000,7479.5000000,22998
20000711,2200,7463.5000000,7475.0000000,7367.0000000,7409.5000000,25409
20000712,2200,7440.0000000,7512.5000000,7426.5000000,7479.0000000,25492
20000713,2200,7474.5000000,7602.0000000,7415.5000000,7597.5000000,32517
20000714,2200,7604.5000000,7751.5000000,7575.5000000,7732.5000000,38926
20000717,2200,7759.0000000,7833.5000000,7731.0000000,7826.5000000,25576
20000718,2200,7798.5000000,7863.5000000,7763.5000000,7797.5000000,32278
20000719,2200,7797.5000000,7804.0000000,7727.5000000,7768.5000000,28719
20000720,2200,7738.5000000,7898.5000000,7733.5000000,7893.5000000,33154
20000721,2200,7884.5000000,7903.0000000,7778.5000000,7788.0000000,29237
20000724,2200,7759.0000000,7834.0000000,7710.5000000,7712.5000000,28148
20000725,2200,7704.5000000,7760.5000000,7696.0000000,7738.5000000,24760
20000726,2200,7749.5000000,7758.5000000,7652.0000000,7673.5000000,31161
20000727,2200,7672.5000000,7731.5000000,7566.0000000,7581.0000000,34858
20000728,2200,7584.5000000,7624.5000000,7468.5000000,7523.5000000,29094
20000731,2200,7523.5000000,7650.5000000,7504.5000000,7624.5000000,27799
20000801,2200,7624.5000000,7629.5000000,7489.0000000,7547.5000000,30005
20000802,2200,7568.5000000,7594.5000000,7462.5000000,7516.5000000,30851
20000803,2200,7469.5000000,7489.0000000,7347.5000000,7393.5000000,42840
20000804,2200,7424.5000000,7498.5000000,7395.5000000,7413.5000000,33471
20000807,2200,7438.5000000,7527.5000000,7427.5000000,7523.5000000,22185
20000808,2200,7508.5000000,7583.0000000,7473.5000000,7534.5000000,29411
20000809,2200,7562.5000000,7654.0000000,7561.5000000,7628.5000000,28342
20000810,2200,7603.5000000,7699.0000000,7600.5000000,7660.5000000,26751
20000811,2200,7653.5000000,7715.5000000,7609.5000000,7704.5000000,25604
20000814,2200,7719.5000000,7752.5000000,7680.5000000,7701.5000000,20412
20000815,2200,7747.5000000,7758.0000000,7661.5000000,7674.0000000,24818
20000816,2200,7693.5000000,7746.5000000,7673.0000000,7709.5000000,22384
20000817,2200,7708.5000000,7716.5000000,7588.5000000,7650.5000000,31912
20000818,2200,7653.5000000,7702.5000000,7597.5000000,7601.0000000,24638
20000821,2200,7628.5000000,7628.5000000,7527.5000000,7566.5000000,23729
20000822,2200,7588.5000000,7664.5000000,7582.0000000,7627.5000000,23711
20000823,2200,7633.5000000,7633.5000000,7528.5000000,7592.5000000,27815
20000824,2200,7648.5000000,7654.0000000,7584.5000000,7588.5000000,23542
20000825,2200,7614.5000000,7710.5000000,7605.5000000,7698.5000000,24610
20000828,2200,7709.5000000,7772.5000000,7679.5000000,7716.5000000,23047
20000829,2200,7696.0000000,7700.0000000,7643.5000000,7658.5000000,23099
20000830,2200,7645.5000000,7647.5000000,7544.5000000,7550.0000000,25804
